147E0 0.0856614 -2.62995
148E0 -0.0465647 -2.6629
149E0 0.105641 -2.48899
150E0 0.0895159 -2.64582
151E0 0.0895159 -2.64582
152E0 -0.125822 -2.39618
153E0 -0.125822 -2.39618
154E0 -0.237435 -2.4969
155E0 0.0117949 -2.68315
156E0 0.0917336 -2.48038
157E0 0.0917336 -2.48038
158E0 0.136689 -2.33402
159E0 -0.0317791 -2.31383
160E0 0.17032 -2.35992
161E0 0.219372 -2.28955
162E0 0.113332 -2.4047
163E0 -0.110023 -2.50559
164E0 -0.110023 -2.50559
165E0 -0.149554 -2.56456
166E0 -0.111879 -2.65883
167E0 -0.34733 -2.79133
168E0 -0.251942 -2.79224
169E0 -0.254644 -2.73773
170E0 -0.254644 -2.73773
171E0 -0.352318 -2.57363
172E0 -0.37696 -2.36613
173E0 -0.33026 -2.2795
174E0 -0.214151 -2.25437
175E0 -0.162797 -2.21209
176E0 -0.162797 -2.21209
177E0 -0.0290447 -2.42669
178E0 0.162436 -2.34491
179E0 0.161385 -2.42912
180E0 0.161385 -2.42912
181E0 0.161385 -2.42912
182E0 0.213983 -2.43876
183E0 0.42446 -2.39829
184E0 0.506364 -2.57878
185E0 0.331588 -2.62345
186E0 0.331588 -2.62345
187E0 0.120283 -2.61933
188E0 -0.101862 -2.64852
189E0 0.104493 -2.49851
190E0 0.102486 -2.6148
191E0 0.192264 -2.78819
192E0 0.14358 -2.92246
193E0 0.324701 -2.74872
194E0 0.394573 -2.57644
195E0 0.522369 -2.51812
196E0 0.276332 -2.36055
197E0 0.143468 -2.54377
198E0 0.143468 -2.54377
199E0 0.0694213 -2.54076
200E0 0.0262112 -2.71436
201E0 0.224966 -2.68483
202E0 0.159657 -2.80771
203E0 0.159657 -2.80771
204E0 0.182497 -2.86609
205E0 0.182497 -2.86609
206E0 0.182497 -2.86609
207E0 0.182497 -2.86609
208E0 0.202837 -2.69247
209E0 0.338087 -2.74833
210E0 0.338087 -2.74833
211E0 0.338087 -2.74833
212E0 0.268805 -2.79375
213E0 0.0637787 -2.75348
214E0 0.0637787 -2.75348
215E0 0.240237 -2.85847
216E0 0.0969199 -3.05477
217E0 0.0969199 -3.05477
218E0 -0.0880436 -3.0795
219E0 -0.175776 -3.15646
220E0 -0.0531506 -3.00336
221E0 0.0426294 -2.93795
222E0 0.0426294 -2.93795
223E0 -0.11328 -2.83206
224E0 -0.000680871 -2.78416
225E0 -0.201412 -2.57734
226E0 -0.114966 -2.45548
227E0 -0.114966 -2.45548
228E0 -0.168384 -2.36219
229E0 -0.168384 -2.36219
230E0 0.0704209 -2.17891
231E0 0.0704209 -2.17891
232E0 0.0900899 -2.06953
233E0 -0.12873 -2.10856
234E0 -0.12873 -2.10856
235E0 -0.12873 -2.10856
236E0 -0.0182861 -2.23018
237E0 -0.200053 -2.0358
238E0 -0.18824 -2.1041
239E0 -0.18824 -2.1041
240E0 -0.294385 -2.22617
241E0 -0.220925 -2.08248
242E0 -0.220925 -2.08248
243E0 -0.130642 -2.26221
244E0 0.108471 -2.13161
245E0 0.108471 -2.13161
246E0 -0.0215747 -2.26852
247E0 -0.0225518 -2.15869
248E0 -0.268578 -2.0651
249E0 -0.268578 -2.0651
250E0 -0.257427 -2.28082
251E0 -0.377722 -2.04901
252E0 -0.169043 -2.12481
253E0 -0.326316 -2.0472
254E0 -0.326316 -2.0472
255E0 -0.395485 -1.94388
256E0 -0.458203 -1.86819
257E0 -0.622936 -1.71269
258E0 -0.685529 -1.47569
259E0 -0.732608 -1.72138
260E0 -0.681496 -1.6944
261E0 -0.681496 -1.6944
262E0 -0.71642 -1.71472
263E0 -0.685878 -1.92913
264E0 -0.685878 -1.92913
265E0 -0.685878 -1.92913
266E0 -0.592149 -1.95683
267E0 -0.592149 -1.95683
268E0 -0.643788 -1.84191
269E0 -0.511171 -1.91059
270E0 -0.511171 -1.91059
271E0 -0.511171 -1.91059
272E0 -0.570252 -2.07738
273E0 -0.570252 -2.07738
274E0 -0.426603 -2.08423
275E0 -0.426603 -2.08423
276E0 -0.391198 -2.12957
277E0 -0.237697 -2.25288
278E0 -0.237697 -2.25288
279E0 -0.237697 -2.25288
280E0 -0.237697 -2.25288
281E0 -0.152314 -2.32949
282E0 0.0658332 -2.3045
283E0 0.0673471 -2.27277
284E0 -0.0992981 -2.08357
285E0 -0.0992981 -2.08357
286E0 -0.173908 -2.16564
287E0 -0.173908 -2.16564
288E0 -0.0344416 -1.99126
289E0 0.105946 -2.012
290E0 -0.117958 -1.91472
291E0 0.117635 -1.80992
292E0 -0.120045 -1.68322
293E0 -0.0424831 -1.62073
294E0 0.0824643 -1.72015
295E0 0.261401 -1.68171
296E0 0.0405758 -1.71723
297E0 0.228771 -1.92562
298E0 0.134262 -1.78537
299E0 0.134262 -1.78537
300E0 0.250223 -1.54402
301E0 0.181629 -1.44152
302E0 0.25589 -1.4961
303E0 0.25589 -1.4961
304E0 0.138364 -1.50339
305E0 0.138364 -1.50339
306E0 0.13338 -1.47368
307E0 0.13338 -1.47368
308E0 0.368272 -1.24534
309E0 0.194779 -1.10307
310E0 0.436156 -1.00769
311E0 0.449469 -0.891837
312E0 0.405995 -0.734295
313E0 0.247047 -0.51818
314E0 0.381239 -0.45232
315E0 0.310922 -0.268606
316E0 0.192572 -0.469504
317E0 0.013424 -0.336207
318E0 0.131301 -0.583126
319E0 0.374276 -0.717482
320E0 0.249485 -0.854893
321E0 0.173076 -0.674992
322E0 0.420164 -0.452706
323E0 0.282804 -0.361176
324E0 0.0595233 -0.231254
325E0 -0.00308374 -0.179299
326E0 0.116232 -0.117881
327E0 0.132121 -0.106675
328E0 0.0093381 -0.0448161
329E0 0.0093381 -0.0448161
330E0 0.0851716 -0.0367042
331E0 0.195341 0.0371321
332E0 0.344495 -0.194154
333E0 0.563311 -0.427622
334E0 0.439898 -0.182258
335E0 0.518667 -0.103137
336E0 0.274081 -0.20013
337E0 0.257447 0.016231
338E0 0.432466 -0.007436
339E0 0.369501 -0.0838246
340E0 0.207193 -0.192959
341E0 0.351802 -0.253286
342E0 0.169997 -0.345771
343E0 0.240289 -0.438215
344E0 0.0251844 -0.196184
345E0 0.0611548 -0.347343
346E0 0.0912806 -0.337911
347E0 -0.127313 -0.341098
348E0 0.042899 -0.57324
349E0 0.193581 -0.639165
350E0 0.379102 -0.647778
351E0 0.161375 -0.776746
352E0 0.188255 -0.933174
353E0 0.345128 -0.687579
354E0 0.308734 -0.857777
355E0 0.308734 -0.857777
356E0 0.155721 -1.09931
357E0 0.155721 -1.09931
358E0 -0.087539 -1.1443
359E0 -0.0805377 -0.959471
360E0 -0.00919981 -0.80977
361E0 0.0698768 -0.756822
362E0 0.281999 -0.994383
363E0 0.219118 -0.988702
364E0 -0.014786 -0.82178
365E0 -0.163056 -0.933709
366E0 0.0173396 -0.828303
367E0 0.174539 -1.04637
368E0 0.396244 -1.01415
369E0 0.205746 -1.08976
370E0 0.00986383 -0.991568
371E0 -0.0409055 -0.975005
372E0 0.158586 -0.860052
373E0 0.0923279 -0.746764
374E0 0.0923279 -0.746764
375E0 -0.0601636 -0.715181
376E0 -0.0601636 -0.715181
377E0 -0.3038 -0.667124
378E0 -0.250531 -0.866739
379E0 -0.0221009 -0.717872
380E0 0.103095 -0.964855
381E0 0.132176 -0.946158
382E0 0.211912 -0.806217
383E0 0.211912 -0.806217
384E0 0.0730585 -0.875851
385E0 0.0267092 -0.911508
386E0 -0.169456 -1.07387
387E0 0.0505037 -0.943967
388E0 -0.0246627 -0.747093
389E0 -0.19632 -0.533761
390E0 -0.303549 -0.653968
391E0 -0.0785731 -0.477313
392E0 -0.0935682 -0.521828
393E0 -0.210509 -0.364184
394E0 -0.0941914 -0.195936
395E0 -0.0394215 -0.334932
396E0 -0.142301 -0.320745
397E0 -0.324246 -0.207729
398E0 -0.324246 -0.207729
399E0 -0.168326 -0.269189
400E0 -0.168326 -0.269189
401E0 -0.168326 -0.269189
402E0 0.0165982 -0.153838
403E0 0.0520712 -0.220582
404E0 0.0622709 -0.386427
405E0 0.0159269 -0.385884
406E0 0.234697 -0.304622
407E0 0.234697 -0.304622
408E0 0.234697 -0.304622
409E0 0.0176007 -0.313325
410E0 0.0556733 -0.297731
411E0 0.210882 -0.263284
412E0 -0.0134746 -0.391503
413E0 -0.0134746 -0.391503
414E0 0.075988 -0.570689
415E0 -0.0493253 -0.648188
416E0 -0.229844 -0.850109
417E0 -0.452193 -0.951931
418E0 -0.386438 -1.05484
419E0 -0.441381 -0.934491
420E0 -0.337263 -0.700541
421E0 -0.163836 -0.722559
422E0 0.0452134 -0.891008
423E0 0.0927416 -0.742623
424E0 0.333925 -0.979121
425E0 0.297761 -1.1
426E0 0.0498887 -1.30019
427E0 -0.159684 -1.29781
428E0 -0.159684 -1.29781
429E0 -0.33633 -1.09394
430E0 -0.33633 -1.09394
431E0 -0.222725 -1.24749
432E0 -0.0915244 -1.12086
433E0 -0.279072 -1.04593
434E0 -0.279072 -1.04593
435E0 -0.304378 -0.91027
436E0 -0.123258 -0.717818
437E0 -0.253981 -0.644666
438E0 -0.473511 -0.791752
439E0 -0.473511 -0.791752
440E0 -0.248668 -0.867641
441E0 -0.281129 -0.815693
442E0 -0.269433 -0.916228
443E0 -0.132514 -0.974047
444E0 -0.00718297 -0.859292
445E0 0.104226 -0.664339
446E0 0.0236887 -0.488529
447E0 -0.101926 -0.53324
448E0 -0.101926 -0.53324
449E0 0.0245437 -0.320573
450E0 0.0440582 -0.388853
451E0 0.0440582 -0.388853
452E0 0.100339 -0.484172
453E0 0.144343 -0.278491
454E0 -0.00712101 -0.283118
455E0 -0.175423 -0.0963931
456E0 -0.303139 0.0644737
457E0 -0.104955 0.0892936
458E0 -0.104955 0.0892936
459E0 0.118005 0.095747
460E0 -0.118013 0.28604
461E0 -0.162574 0.109149
462E0 -0.133371 0.18798
463E0 -0.0689484 0.0775327
464E0 0.148544 0.302674
465E0 0.30911 0.280561
466E0 0.353701 0.189943
467E0 0.53911 0.0772235
468E0 0.293564 0.0888165
469E0 0.382052 0.0946347
470E0 0.627163 0.181161
471E0 0.714942 0.126622
472E0 0.659261 0.240476
473E0 0.796374 0.0334845
474E0 0.692008 -0.13006
475E0 0.700667 -0.190711
476E0 0.635823 -0.312914
477E0 0.885601 -0.105887
478E0 0.657388 0.0046263
479E0 0.624302 0.235823
480E0 0.871872 0.192365
481E0 0.993614 0.383972
482E0 1.03912 0.189881
483E0 1.23008 0.00945728
484E0 1.24135 0.10601
485E0 1.33138 0.105371
486E0 1.3803 0.141614
487E0 1.39877 0.101857
488E0 1.54515 0.271074
489E0 1.46231 0.381758
490E0 1.43444 0.237189
491E0 1.57043 0.226226
492E0 1.57043 0.226226
493E0 1.36045 0.407593
494E0 1.37226 0.337496
495E0 1.45687 0.444599
496E0 1.43837 0.580776
497E0 1.66891 0.484172
498E0 1.66891 0.484172
499E0 1.66891 0.484172
500E0 1.66891 0.484172
501E0 1.45703 0.49779
502E0 1.45703 0.49779
503E0 1.24488 0.370865
504E0 1.36634 0.217282
505E0 1.41068 0.422117
506E0 1.41068 0.422117
507E0 1.59447 0.308607
508E0 1.59447 0.308607
509E0 1.43719 0.519335
510E0 1.65316 0.460992
511E0 1.69215 0.470091
512E0 1.69215 0.470091
513E0 1.71037 0.547486
514E0 1.49169 0.576984
515E0 1.53403 0.725367
516E0 1.29096 0.575326
517E0 1.29096 0.575326
518E0 1.26337 0.597891
519E0 1.26337 0.597891
520E0 1.37336 0.599958
521E0 1.17711 0.469237
522E0 1.39934 0.331465
523E0 1.32928 0.369078
524E0 1.20871 0.160131
525E0 1.43018 0.0949621
526E0 1.35005 0.00709352
527E0 1.33025 -0.23915
528E0 1.37485 -0.286161
529E0 1.53493 -0.0862474
530E0 1.30706 0.0102362
531E0 1.30706 0.0102362
532E0 1.33154 0.0577477
533E0 1.51833 0.141932
534E0 1.55683 0.0684607
535E0 1.69794 0.0380875
536E0 1.6737 0.110266
537E0 1.81254 0.205497
538E0 1.96571 0.360645
539E0 1.83624 0.24215
540E0 1.95721 0.0682973
541E0 1.95721 0.0682973
542E0 1.85026 -0.10151
543E0 1.85026 -0.10151
544E0 1.90649 -0.0582955
545E0 1.74501 0.146552
546E0 1.78976 -0.0875402
547E0 1.85241 -0.297061
548E0 1.85241 -0.297061
549E0 1.91562 -0.16513
550E0 1.91562 -0.16513
551E0 1.829 -0.0063083
552E0 1.90826 0.0797995
553E0 2.05377 0.00120444
554E0 1.98764 -0.0278049
555E0 1.98764 -0.0278049
556E0 2.05637 -0.218835
557E0 2.19859 -0.229902
558E0 2.30687 -0.285759
559E0 2.30687 -0.285759
560E0 2.10176 -0.492672
561E0 2.10176 -0.492672
562E0 2.1728 -0.480947
563E0 1.94852 -0.460632
564E0 1.92438 -0.604857
565E0 1.92438 -0.604857
566E0 1.80652 -0.717109
567E0 1.75719 -0.763054
568E0 1.79412 -0.5279
569E0 1.56314 -0.455781
570E0 1.40999 -0.524381
571E0 1.5692 -0.695194
572E0 1.5692 -0.695194
573E0 1.5692 -0.695194
574E0 1.33642 -0.689418
575E0 1.11825 -0.641748
576E0 1.3304 -0.511391
577E0 1.54537 -0.34643
578E0 1.41207 -0.389245
579E0 1.54496 -0.414062
580E0 1.71711 -0.248504
581E0 1.48217 -0.282694
582E0 1.30659 -0.124116
583E0 1.3289 -0.000655238
584E0 1.20677 -0.123059
585E0 1.18636 -0.125498
586E0 1.42571 -0.062205
587E0 1.56225 0.184914
588E0 1.56225 0.184914
589E0 1.79067 0.398035
590E0 1.57013 0.318962
591E0 1.58766 0.17506
592E0 1.40627 0.146071
593E0 1.23359 -0.0381548
594E0 1.16617 0.0407486
595E0 1.36843 -0.00273776
596E0 1.51928 0.151373
597E0 1.56856 0.0696622
598E0 1.41928 -0.131745
599E0 1.47446 0.0747993
600E0 1.54937 -0.167429
601E0 1.34368 -0.19233
602E0 1.303 -0.0571812
603E0 1.303 -0.0571812
604E0 1.46726 -0.286873
605E0 1.35454 -0.469095
606E0 1.59047 -0.233268
607E0 1.44076 -0.303987
608E0 1.54496 -0.11161
609E0 1.54496 -0.11161
610E0 1.72931 -0.279712
611E0 1.9238 -0.097422
612E0 1.9238 -0.097422
613E0 2.06121 -0.0509083
614E0 2.05045 -0.164453
615E0 2.25023 -0.116032
616E0 2.25023 -0.116032
617E0 2.25023 -0.116032
618E0 2.45646 0.00361554
619E0 2.45646 0.00361554
620E0 2.45646 0.00361554
621E0 2.33121 0.101071
622E0 2.10625 0.21461
623E0 2.00684 0.0653586
624E0 1.77999 0.293043
625E0 1.7349 0.281961
626E0 1.54385 0.449432
627E0 1.44436 0.493289
628E0 1.47345 0.414091
629E0 1.57084 0.192954
630E0 1.62126 0.156147
631E0 1.47106 0.122082
632E0 1.71679 0.0983036
633E0 1.84702 -0.141192
634E0 1.68379 -0.0655308
635E0 1.79953 -0.10874
636E0 1.79953 -0.10874
637E0 1.96844 -0.337049
638E0 1.77972 -0.58009
639E0 1.80662 -0.505933
640E0 1.80662 -0.505933
641E0 1.80701 -0.59063
642E0 1.6616 -0.562795
643E0 1.6616 -0.562795
644E0 1.6616 -0.562795
645E0 1.887 -0.523997
646E0 1.95202 -0.602631
647E0 1.82348 -0.416621
648E0 1.71388 -0.443408
649E0 1.50652 -0.497432
650E0 1.54731 -0.468031
651E0 1.54731 -0.468031
652E0 1.54731 -0.468031
653E0 1.36991 -0.469676
654E0 1.36991 -0.469676
655E0 1.42496 -0.46392
656E0 1.58411 -0.470546
657E0 1.36359 -0.472111
658E0 1.3 -0.588809
659E0 1.3 -0.588809
660E0 1.42287 -0.425407
661E0 1.42287 -0.425407
662E0 1.43854 -0.318395
663E0 1.40974 -0.495903
664E0 1.23088 -0.26583
665E0 1.07875 -0.331382
666E0 1.22485 -0.549822
667E0 1.31575 -0.493747
668E0 1.31532 -0.352393
669E0 1.54353 -0.434938
670E0 1.4123 -0.465914
671E0 1.60075 -0.415902
672E0 1.60075 -0.415902
673E0 1.61388 -0.59276
674E0 1.51132 -0.69019
675E0 1.67058 -0.71624
676E0 1.6798 -0.585582
677E0 1.6798 -0.585582
678E0 1.76241 -0.553352
679E0 1.57853 -0.686215
680E0 1.45049 -0.445815
681E0 1.68841 -0.43666
682E0 1.82767 -0.46269
683E0 1.9599 -0.334314
684E0 1.9599 -0.334314
685E0 1.83572 -0.257712
686E0 1.89123 -0.188461
687E0 1.89123 -0.188461
688E0 1.89123 -0.188461
689E0 1.64268 0.0445435
690E0 1.8058 -0.0383214
691E0 2.02225 -0.117862
692E0 1.78687 0.0890237
693E0 1.7876 0.117704
694E0 1.8687 0.0865258
695E0 1.63361 0.153156
696E0 1.57973 0.0937294
697E0 1.6674 0.307173
698E0 1.87356 0.0789904
699E0 2.08434 -0.13214
700E0 2.21134 -0.163144
701E0 2.30605 -0.28822
702E0 2.30605 -0.28822
703E0 2.30605 -0.28822
704E0 2.47209 -0.462103
705E0 2.43629 -0.572197
706E0 2.41005 -0.560474
707E0 2.43073 -0.408793
708E0 2.28277 -0.424855
709E0 2.19447 -0.412918
710E0 1.9458 -0.478859
711E0 1.9458 -0.478859
712E0 2.07816 -0.274969
713E0 2.01137 -0.235734
714E0 2.01137 -0.235734
715E0 1.8313 -0.0498
716E0 1.8313 -0.0498
717E0 1.8313 -0.0498
718E0 1.67087 0.189523
719E0 1.85137 0.431904
720E0 1.70644 0.647794
721E0 1.5698 0.57449
722E0 1.70438 0.750327
723E0 1.60233 0.657411
724E0 1.82809 0.422178
725E0 1.89618 0.195355
726E0 1.71454 0.0288763
727E0 1.81315 0.157092
728E0 1.68051 0.0324408
729E0 1.66723 0.0270149
730E0 1.6217 -0.000234467
731E0 1.84232 0.108518
732E0 1.84232 0.108518
733E0 1.80684 0.196461
734E0 1.73744 0.422223
735E0 1.87656 0.359892
736E0 1.62702 0.367506
737E0 1.59156 0.463028
738E0 1.41061 0.389974
739E0 1.3534 0.185954
740E0 1.3605 0.0846467
741E0 1.56856 0.0519783
742E0 1.80623 0.232869
743E0 1.64871 0.313079
744E0 1.4238 0.374995
745E0 1.23284 0.223691
746E0 1.17319 0.0978443
747E0 1.27112 0.066724
748E0 1.13192 0.106216
749E0 0.968849 -0.0613491
750E0 0.968849 -0.0613491
751E0 0.864605 -0.290849
752E0 0.65285 -0.152186
753E0 0.744657 -0.0105297
754E0 0.744657 -0.0105297
755E0 0.582631 -0.0261323
756E0 0.373889 0.215589
757E0 0.373889 0.215589
758E0 0.601634 0.0195391
759E0 0.835003 0.110946
760E0 0.739596 0.309364
761E0 0.751488 0.181431
762E0 0.539436 0.023351
763E0 0.558176 0.177995
764E0 0.349228 0.0118375
765E0 0.109809 -0.125597
766E0 0.0371039 -0.174971
767E0 0.122473 -0.335156
768E0 -0.0596628 -0.117348
769E0 0.175322 -0.284882
770E0 0.0529349 -0.127605
771E0 0.0529349 -0.127605
772E0 0.12519 -0.135072
773E0 0.273159 -0.373063
774E0 0.346588 -0.212988
775E0 0.398156 -0.0980048
776E0 0.236171 0.0471917
777E0 0.170433 -0.121689
778E0 0.237462 -0.0459415
779E0 0.237462 -0.0459415
780E0 0.399207 -0.0249537
781E0 0.374547 0.186719
782E0 0.328316 0.3317
783E0 0.0797164 0.379355
784E0 0.0107996 0.378002
785E0 -0.158361 0.416849
786E0 -0.253716 0.256156
787E0 -0.253716 0.256156
788E0 -0.224488 0.00766936
789E0 -0.209586 -0.205135
790E0 -0.00275943 -0.400839
791E0 0.178569 -0.238829
792E0 0.102266 -0.0774422
793E0 0.252245 -0.144257
794E0 0.0981032 -0.14488
795E0 -0.0613504 0.0889423
796E0 -0.217891 0.0469553
797E0 -0.033982 0.124189
798E0 0.00864112 0.286775
799E0 -0.234472 0.223788
800E0 -0.157129 0.0712301
801E0 -0.157129 0.0712301
802E0 -0.0255206 0.0996909
803E0 -0.10895 0.328468
804E0 -0.235289 0.199253
805E0 -0.0889875 0.0701675
806E0 -0.0659807 0.230448
807E0 -0.270824 0.0285809
808E0 -0.187245 0.0127988
809E0 -0.296049 -0.0369773
810E0 -0.296049 -0.0369773
811E0 -0.287244 -0.0614095
812E0 -0.344094 -0.257529
813E0 -0.344094 -0.257529
814E0 -0.298549 -0.208701
815E0 -0.492875 -0.0322485
816E0 -0.25757 0.103377
817E0 -0.199758 0.20104
818E0 -0.23408 0.0117651
819E0 -0.330705 -0.0417545
820E0 -0.457854 -0.146073
821E0 -0.452646 -0.299608
822E0 -0.399891 -0.389252
823E0 -0.214305 -0.556217
824E0 -0.0601649 -0.760629
825E0 -0.0601649 -0.760629
826E0 0.159279 -0.632599
827E0 0.05873 -0.709148
828E0 0.207774 -0.466388
829E0 -0.0211048 -0.503654
830E0 -0.256004 -0.40438
831E0 -0.150799 -0.298308
832E0 -0.150799 -0.298308
833E0 -0.136507 -0.209597
834E0 -0.0731033 -0.435822
835E0 -0.278922 -0.57587
836E0 -0.0966514 -0.644856
837E0 0.0839011 -0.472357
838E0 0.168393 -0.630786
839E0 0.119748 -0.529679
840E0 0.329515 -0.414667
841E0 0.552026 -0.47366
842E0 0.514997 -0.582763
843E0 0.410585 -0.412355
844E0 0.405847 -0.540723
845E0 0.254614 -0.446309
846E0 0.0257419 -0.233019
847E0 0.00353628 -0.255598
848E0 0.099649 -0.292118
849E0 0.0429474 -0.446625
850E0 -0.170959 -0.436381
851E0 -0.236214 -0.459123
852E0 -0.170853 -0.657425
853E0 -0.0721119 -0.659319
854E0 0.103586 -0.442767
855E0 0.159856 -0.368767
856E0 0.159856 -0.368767
857E0 -0.0828739 -0.203958
858E0 -0.30931 -0.302855
859E0 -0.140242 -0.422938
860E0 -0.140242 -0.422938
861E0 0.0940867 -0.18309
862E0 0.0677151 -0.310948
863E0 0.0239337 -0.558909
864E0 -0.221611 -0.751541
865E0 -0.337371 -0.567385
866E0 -0.2578 -0.816392
867E0 -0.2578 -0.816392
868E0 -0.0281734 -0.725995
869E0 -0.0967704 -0.571807
870E0 -0.109206 -0.715521
871E0 -0.0660997 -0.49919
872E0 0.041657 -0.56356
873E0 0.0169883 -0.659588
874E0 0.200446 -0.677166
875E0 0.10002 -0.711249
876E0 -0.0939675 -0.628962
877E0 -0.202421 -0.749267
878E0 0.0197156 -0.714274
879E0 0.0385915 -0.624206
880E0 0.153454 -0.788149
881E0 0.174668 -0.829354
882E0 0.174668 -0.829354
883E0 -0.0341389 -0.951562
884E0 -0.206992 -0.794179
885E0 -0.153304 -0.955356
886E0 -0.293537 -0.72349
887E0 -0.0442967 -0.622713
888E0 -0.21383 -0.405146
889E0 -0.252262 -0.442589
890E0 -0.0774014 -0.293635
891E0 -0.234047 -0.157689
892E0 -0.192425 -0.237463
893E0 0.0416139 -0.159484
894E0 0.0416139 -0.159484
895E0 0.144309 -0.227189
896E0 0.144309 -0.227189
897E0 0.326167 -0.322833
898E0 0.463702 -0.220929
899E0 0.340499 -0.187367
900E0 0.222914 -0.0396329
901E0 0.453602 -0.168918
902E0 0.423063 -0.393437
903E0 0.6588 -0.57401
904E0 0.456912 -0.343923
905E0 0.401939 -0.215504
906E0 0.435321 0.0285155
907E0 0.435321 0.0285155
908E0 0.435321 0.0285155
909E0 0.307443 0.23421
910E0 0.103654 0.249486
