20110E4 0.944723
20111E4 0.151479
20112E4 -1.24282
20113E4 -0.196999
20114E4 0.357817
20115E4 -2.32645
20116E4 -6.62041
20117E4 0.83567
20118E4 0.180889
20119E4 0.987312
20120E4 -2.43698
20121E4 2.75372
20122E4 0.332513
20123E4 -2.19746
20124E4 -2.54024
20125E4 0.179518
20126E4 -2.1053
20127E4 -2.095
20128E4 1.14321
20129E4 1.17697
20130E4 -0.456665
20131E4 -4.17644
20132E4 -1.15658
20133E4 2.04727
20134E4 -4.53125
20135E4 -0.562764
20136E4 -1.50331
20137E4 -2.11995
20138E4 -0.983737
20139E4 -4.73006
20140E4 0.631386
20141E4 0.889141
20142E4 0.0117472
20143E4 0.00422083
20144E4 -1.07899
20145E4 1.84
20146E4 0.245388
20147E4 0.122746
20148E4 -1.12858
20149E4 0.0471766
20150E4 0.451267
20151E4 1.02211
20152E4 -2.53032
20153E4 1.1613
20154E4 -0.645904
20155E4 -3.75152
20156E4 -1.60743
20157E4 -5.02172
20158E4 1.33843
20159E4 -2.62899
20160E4 0.448499
20161E4 2.51809
20162E4 -0.865261
20163E4 -1.13245
20164E4 -1.95015
20165E4 2.85826
20166E4 -1.16042
20167E4 -1.04621
20168E4 -0.00642835
20169E4 2.29738
20170E4 -1.78872
20171E4 1.11487
20172E4 1.27868
20173E4 0.179096
20174E4 1.62764
20175E4 -0.825408
20176E4 -1.34915
20177E4 -2.43353
20178E4 -2.56186
20179E4 -4.55845
20180E4 -0.872246
20181E4 1.41971
20182E4 -2.59209
20183E4 0.687705
20184E4 -1.92444
20185E4 -1.51834
20186E4 2.79167
20187E4 1.87856
20188E4 2.90241
20189E4 -1.38236
20190E4 -1.82282
20191E4 0.580968
20192E4 -2.55348
20193E4 -2.68377
20194E4 -0.908609
20195E4 -0.341416
20196E4 -2.00024
20197E4 -1.70092
20198E4 0.290022
20199E4 -1.92157
20200E4 0.823543
20201E4 -1.04491
20202E4 -2.89147
20203E4 1.61148
20204E4 1.46887
20205E4 -1.27573
20206E4 -3.0177
20207E4 -1.34536
20208E4 -3.64239
20209E4 0.209103
20210E4 -1.00206
20211E4 -2.76446
20212E4 -1.8173
20213E4 -3.97093
20214E4 -3.21415
20215E4 -6.24129
20216E4 2.75492
20217E4 2.15597
20218E4 -3.25755
20219E4 1.05309
20220E4 3.11662
20221E4 -2.96766
20222E4 -1.25426
20223E4 -3.08697
20224E4 -1.54617
20225E4 0.28292
20226E4 0.803967
20227E4 -1.52026
20228E4 -3.39231
20229E4 1.03292
20230E4 -1.41639
20231E4 -1.55441
20232E4 0.97764
20233E4 -1.87676
20234E4 0.953592
20235E4 1.19018
20236E4 -2.8568
20237E4 -0.896398
20238E4 0.552841
20239E4 -2.63782
20240E4 1.60961
20241E4 -0.259187
20242E4 -0.0345222
20243E4 -0.604351
20244E4 -2.59736
20245E4 -2.30798
20246E4 -0.829663
20247E4 -0.353228
20248E4 -2.58824
20249E4 -0.767804
20250E4 -0.13752
20251E4 -0.188213
20252E4 -1.9338
20253E4 0.467972
20254E4 5.17956
20255E4 1.05473
20256E4 -4.30543
20257E4 -0.620035
20258E4 -1.37879
20259E4 0.577293
20260E4 -2.27969
20261E4 -1.51859
20262E4 2.3956
20263E4 -0.713142
20264E4 -2.70244
20265E4 -2.91231
20266E4 0.611881
20267E4 -0.876935
20268E4 -2.41867
20269E4 -3.74463
20270E4 -2.7558
20271E4 -2.58515
20272E4 -5.25848
20273E4 -1.2707
20274E4 -4.04875
20275E4 -1.36996
20276E4 -2.70814
20277E4 2.28362
20278E4 1.98765
20279E4 0.316992
20280E4 -0.796411
20281E4 3.2872
20282E4 -2.78853
20283E4 -0.356506
20284E4 1.7437
20285E4 -1.4112
20286E4 1.15516
20287E4 -4.15983
20288E4 -1.32217
20289E4 -3.33843
20290E4 0.543117
20291E4 0.442418
20292E4 -0.779296
20293E4 1.31703
20294E4 2.16903
20295E4 2.76841
20296E4 -2.07718
20297E4 -4.25426
20298E4 2.22469
20299E4 1.32141
20300E4 -1.26719
20301E4 -2.5804
20302E4 -0.429301
20303E4 -0.610363
20304E4 0.713534
20305E4 -0.973409
20306E4 1.95694
20307E4 -1.75702
20308E4 -5.39728
20309E4 -1.31918
20310E4 1.30807
20311E4 -2.21215
20312E4 2.79661
20313E4 4.19637
20314E4 -0.800844
20315E4 0.314852
20316E4 1.82967
20317E4 2.12832
20318E4 -1.45344
20319E4 1.22302
20320E4 0.675551
20321E4 2.1094
20322E4 0.330828
20323E4 -1.6982
20324E4 -1.16557
20325E4 2.55316
20326E4 -2.31857
20327E4 -0.986876
20328E4 -2.86647
20329E4 -0.199939
20330E4 1.81478
20331E4 0.12525
20332E4 -1.83128
20333E4 1.05316
20334E4 -1.25237
20335E4 -1.56605
20336E4 0.0250712
20337E4 -1.82549
20338E4 -3.52178
20339E4 -4.3643
20340E4 -4.78447
20341E4 -3.14753
20342E4 -0.701509
20343E4 2.62346
20344E4 0.446078
20345E4 -1.88558
20346E4 -0.239982
20347E4 -3.54215
20348E4 0.195753
20349E4 0.209195
20350E4 -2.28155
20351E4 -0.366949
20352E4 -0.534605
20353E4 -0.14992
20354E4 -1.82432
20355E4 0.260426
20356E4 0.438483
20357E4 -4.71993
20358E4 -1.9189
20359E4 -1.93633
20360E4 -0.481812
20361E4 -1.34268
20362E4 -3.83831
20363E4 -0.225465
20364E4 1.09954
20365E4 -1.9981
20366E4 -3.41051
20367E4 -2.69561
20368E4 0.438494
20369E4 -1.75403
20370E4 -3.15179
20371E4 -1.23078
20372E4 -2.26632
20373E4 1.05927
20374E4 -1.03369
20375E4 -2.01639
20376E4 -1.37576
20377E4 -2.82331
20378E4 1.39532
20379E4 -1.67229
20380E4 -2.64235
20381E4 -0.229433
20382E4 0.580625
20383E4 2.4982
20384E4 0.555892
20385E4 -2.84733
20386E4 -0.34151
20387E4 -0.825765
20388E4 2.37587
20389E4 0.311194
20390E4 1.76826
20391E4 -0.869438
20392E4 4.49706
20393E4 -2.9678
20394E4 -1.89095
20395E4 1.00426
20396E4 1.72268
20397E4 -2.75782
20398E4 0.478075
20399E4 -1.45622
20400E4 1.6339
20401E4 -0.865899
20402E4 -1.78533
20403E4 -0.96664
20404E4 -2.43695
20405E4 -0.419824
20406E4 -0.151192
20407E4 -0.762454
20408E4 -0.256927
20409E4 2.69511
20410E4 -1.14571
20411E4 -2.9435
20412E4 -4.38387
20413E4 -7.32834
20414E4 -3.69097
20415E4 1.49408
20416E4 0.776899
20417E4 -2.48463
20418E4 -0.0128827
20419E4 -0.569639
20420E4 -3.29625
20421E4 -3.1771
20422E4 -1.9737
20423E4 1.88506
20424E4 -1.70272
20425E4 -0.595014
20426E4 -0.166886
20427E4 0.936144
20428E4 -0.46037
20429E4 -3.00807
20430E4 -2.50414
20431E4 1.40355
20432E4 0.331464
20433E4 1.0466
20434E4 -0.181264
20435E4 -0.119737
20436E4 -2.8476
20437E4 -0.930443
20438E4 -0.990163
20439E4 -0.0715034
20440E4 -2.89411
20441E4 -1.84026
20442E4 0.449627
20443E4 1.04837
20444E4 -1.24368
20445E4 -1.87641
20446E4 -3.02952
20447E4 -3.30652
20448E4 0.917782
20449E4 1.11237
20450E4 0.590039
20451E4 2.06754
20452E4 -1.48603
20453E4 1.47553
20454E4 1.42999
20455E4 -1.90519
20456E4 -1.20245
20457E4 1.68382
20458E4 -3.78558
20459E4 3.74919
20460E4 -0.376627
20461E4 -1.65805
20462E4 2.79398
20463E4 -1.77949
20464E4 -1.9723
20465E4 -2.62836
20466E4 -4.09238
20467E4 -1.94129
20468E4 2.14206
20469E4 1.54427
20470E4 -3.98181
20471E4 -2.18938
20472E4 -0.0349785
20473E4 0.296195
20474E4 0.263037
20475E4 0.777811
20476E4 0.427646
20477E4 -0.497113
20478E4 -3.33889
20479E4 0.663899
20480E4 0.379522
20481E4 -0.585803
20482E4 0.232064
20483E4 -2.65292
20484E4 -2.57813
20485E4 -2.37428
20486E4 -0.830192
20487E4 -2.1455
20488E4 1.41347
20489E4 -0.534174
20490E4 -0.119394
20491E4 -3.16036
20492E4 -3.7345
20493E4 0.23625
20494E4 0.583003
20495E4 -1.37006
20496E4 -2.43046
20497E4 1.52043
20498E4 -5.92858
20499E4 1.90166
20500E4 -0.317023
20501E4 1.57464
20502E4 -0.289007
20503E4 -0.0678349
20504E4 -0.223975
20505E4 1.31693
20506E4 -2.93441
20507E4 -3.60482
20508E4 -1.77969
20509E4 -1.46583
20510E4 0.974564
20511E4 -1.00926
20512E4 0.160086
20513E4 -4.31728
20514E4 -0.969942
20515E4 -3.16521
20516E4 0.664962
20517E4 -0.694372
20518E4 2.23034
20519E4 -0.458274
20520E4 -0.770313
20521E4 0.256901
20522E4 1.03796
20523E4 -1.49102
20524E4 0.55106
20525E4 -2.16803
20526E4 0.99362
20527E4 0.0991921
20528E4 -1.42492
20529E4 -1.92391
20530E4 -3.28388
20531E4 1.40733
20532E4 -2.53221
20533E4 -3.5621
20534E4 -3.40663
20535E4 -0.648552
20536E4 -2.50685
20537E4 -3.23975
20538E4 -0.530298
20539E4 -0.656899
20540E4 0.197189
20541E4 -2.06067
20542E4 -1.87294
20543E4 -0.69491
20544E4 -1.15635
20545E4 1.95541
20546E4 0.328682
20547E4 -1.96759
20548E4 -2.16296
20549E4 -3.21351
20550E4 -0.618924
20551E4 -0.570701
20552E4 1.51796
20553E4 -3.40042
20554E4 -0.665616
20555E4 0.233791
20556E4 -4.40228
20557E4 -0.814652
20558E4 -2.43215
20559E4 -0.838515
20560E4 -0.269877
20561E4 -1.9213
20562E4 1.63108
20563E4 -0.266121
20564E4 0.0327573
20565E4 0.84227
20566E4 -1.55574
20567E4 -0.93643
20568E4 -1.1119
20569E4 -1.37104
20570E4 -3.89648
20571E4 -0.683881
20572E4 -1.55662
20573E4 -1.43626
20574E4 1.17715
20575E4 -0.164383
20576E4 -1.4868
20577E4 -2.57575
20578E4 -1.75154
20579E4 0.158297
20580E4 -2.70942
20581E4 -4.98991
20582E4 0.645255
20583E4 -2.57637
20584E4 -3.25894
20585E4 2.39804
20586E4 -2.16816
20587E4 -2.79619
20588E4 -2.3074
20589E4 -4.31747
20590E4 -0.125734
20591E4 0.965855
20592E4 -1.04548
20593E4 -2.607
20594E4 0.642213
20595E4 -1.9012
20596E4 -0.499866
20597E4 -0.911879
20598E4 1.18906
20599E4 -1.69603
20600E4 -1.55623
20601E4 -0.536031
20602E4 0.98082
20603E4 -1.18288
20604E4 -0.0332516
20605E4 2.60693
20606E4 1.06063
20607E4 -0.365845
20608E4 1.59123
20609E4 0.142422
20610E4 -0.454885
20611E4 -1.81349
20612E4 -0.64169
20613E4 1.37548
20614E4 -0.97486
20615E4 -0.510442
20616E4 -1.81028
20617E4 -2.74104
20618E4 -0.221799
20619E4 -0.024291
20620E4 0.655177
20621E4 1.05357
20622E4 -2.15598
20623E4 0.779545
20624E4 0.86433
20625E4 -1.81754
20626E4 -0.396705
20627E4 1.53256
20628E4 -1.39116
20629E4 0.458772
20630E4 -1.50587
20631E4 -1.01121
20632E4 -0.13243
20633E4 1.1077
20634E4 0.0707373
20635E4 -0.590146
20636E4 -2.18019
20637E4 0.343986
20638E4 -0.824398
20639E4 4.31853
20640E4 0.815919
20641E4 -2.01017
20642E4 0.316158
20643E4 -2.89313
20644E4 -1.45549
20645E4 -0.783576
20646E4 -0.558016
20647E4 1.80604
20648E4 1.27742
20649E4 3.24449
20650E4 1.20709
20651E4 -2.19773
20652E4 -0.237143
20653E4 2.52806
20654E4 -1.2623
20655E4 -3.51452
20656E4 -0.51093
20657E4 -1.24204
20658E4 1.79472
20659E4 -0.448195
20660E4 0.130354
20661E4 0.0750507
20662E4 0.388187
20663E4 -0.196992
20664E4 -1.97025
20665E4 -2.62169
20666E4 2.41871
20667E4 -0.748175
20668E4 1.0029
20669E4 0.419701
20670E4 -1.75499
20671E4 -1.54189
20672E4 -0.667334
20673E4 -0.845462
20674E4 -1.89717
20675E4 -1.57747
20676E4 4.23677
20677E4 1.51685
20678E4 -2.20859
20679E4 -1.25508
20680E4 2.0607
20681E4 -1.55072
20682E4 -2.12259
20683E4 0.852774
20684E4 1.41886
20685E4 -0.110856
20686E4 -2.14459
20687E4 -0.214013
20688E4 0.837533
20689E4 -1.73934
20690E4 1.65717
20691E4 2.11467
20692E4 -0.707096
20693E4 -2.87363
20694E4 0.489942
20695E4 -1.17749
20696E4 -3.23385
20697E4 2.44437
20698E4 0.733684
20699E4 2.39629
20700E4 0.464043
20701E4 1.00549
20702E4 -2.70884
20703E4 -1.9083
20704E4 -0.707349
20705E4 -1.65181
20706E4 0.722663
20707E4 1.07223
20708E4 -1.64563
20709E4 -1.9393
20710E4 -0.886701
20711E4 -0.444511
20712E4 -1.33932
20713E4 2.6048
20714E4 0.0533831
20715E4 0.975377
20716E4 -2.98484
20717E4 0.853701
20718E4 -0.325783
20719E4 -0.850787
20720E4 -0.448849
20721E4 0.889632
20722E4 -1.37944
20723E4 -1.30559
20724E4 -1.65308
20725E4 -4.01211
20726E4 1.33052
20727E4 -2.3568
20728E4 2.67969
20729E4 -2.4774
20730E4 -0.188431
20731E4 -1.45241
20732E4 -0.292286
20733E4 -3.52089
20734E4 -1.6622
20735E4 -2.36064
20736E4 -2.17661
20737E4 0.5102
20738E4 -0.656685
20739E4 0.155874
20740E4 0.326234
20741E4 1.07083
20742E4 1.63718
20743E4 -0.336703
20744E4 -0.413108
20745E4 -1.2
20746E4 -3.60478
20747E4 1.367
20748E4 1.86179
20749E4 0.303675
20750E4 -0.677383
20751E4 -2.5809
20752E4 2.27832
20753E4 -0.473451
20754E4 -1.69909
20755E4 -3.25312
20756E4 -1.51144
20757E4 -2.52288
20758E4 -3.12971
20759E4 1.32714
20760E4 0.206956
20761E4 1.75875
20762E4 0.785353
20763E4 1.38165
20764E4 -2.09407
20765E4 1.53657
20766E4 2.02705
20767E4 -2.21743
20768E4 -1.97109
20769E4 0.828159
20770E4 -1.31973
20771E4 -3.94832
20772E4 -0.131943
20773E4 -1.38086
20774E4 -3.51836
20775E4 1.28888
20776E4 0.994363
20777E4 -0.0624482
20778E4 1.56497
20779E4 3.34921
20780E4 -0.962455
20781E4 -1.01879
20782E4 0.351304
20783E4 -1.28228
20784E4 -1.36525
20785E4 -0.234283
20786E4 -0.396201
20787E4 -1.42386
20788E4 3.48549
20789E4 -2.69765
20790E4 -0.656807
20791E4 0.569843
20792E4 -1.41021
20793E4 0.284222
20794E4 -1.25463
20795E4 -3.37485
20796E4 -2.25864
20797E4 2.08349
20798E4 1.3854
20799E4 -0.0599406
20800E4 3.12272
20801E4 -2.47489
20802E4 -0.32942
20803E4 0.445742
20804E4 2.87187
20805E4 -3.48021
20806E4 2.16406
20807E4 2.07279
20808E4 2.17101
20809E4 -1.80656
20810E4 -1.8778
20811E4 -4.26316
20812E4 -0.0983293
20813E4 1.40222
20814E4 -1.07737
20815E4 -1.00665
20816E4 -5.25161
20817E4 -4.26499
20818E4 3.26789
20819E4 -1.24735
20820E4 -3.36521
20821E4 -0.48089
20822E4 -2.27974
20823E4 1.39647
20824E4 -2.84963
20825E4 -3.30372
20826E4 -0.68527
20827E4 0.969472
20828E4 -3.32376
20829E4 0.742986
20830E4 -0.204081
20831E4 1.94573
20832E4 0.453914
20833E4 -0.714546
20834E4 -3.29936
20835E4 0.128733
20836E4 0.925545
20837E4 -0.883486
20838E4 -1.04304
20839E4 0.276848
20840E4 -1.0893
20841E4 -0.217894
20842E4 -2.41339
20843E4 -0.569837
20844E4 0.796353
20845E4 -3.40296
20846E4 0.100356
20847E4 1.30763
20848E4 -2.25351
20849E4 5.71852
20850E4 1.05662
20851E4 -0.409774
20852E4 -0.967275
20853E4 0.915459
20854E4 0.666511
20855E4 -1.70163
20856E4 1.59922
20857E4 -4.16638
20858E4 0.941986
20859E4 -2.54275
20860E4 0.46783
20861E4 -2.05903
20862E4 0.970174
20863E4 -0.542067
20864E4 0.491799
20865E4 -2.67414
20866E4 0.00292752
20867E4 0.31947
20868E4 -1.84268
20869E4 2.29543
20870E4 -3.56092
20871E4 -0.0684705
20872E4 -1.49265
20873E4 -3.29073
20874E4 -1.71828
20875E4 -0.13269
20876E4 2.28842
20877E4 2.15934
20878E4 -5.03766
20879E4 -0.626637
20880E4 1.78
20881E4 -2.40295
20882E4 -2.42042
20883E4 -5.34844
20884E4 0.0791989
20885E4 -0.4298
20886E4 -2.81702
20887E4 0.63375
20888E4 0.60844
20889E4 1.58371
20890E4 0.121963
20891E4 1.84395
20892E4 -1.78423
20893E4 -0.16383
20894E4 2.09108
20895E4 1.20262
20896E4 -1.86546
20897E4 -0.720958
20898E4 1.29833
20899E4 0.983067
20900E4 1.83166
20901E4 -2.31947
20902E4 -2.28625
20903E4 -3.43764
20904E4 2.78282
20905E4 -1.3896
20906E4 -0.539283
20907E4 -2.66303
20908E4 0.668942
20909E4 1.1369
20910E4 -0.767815
20911E4 0.86642
20912E4 0.333244
20913E4 0.0503643
20914E4 0.0634834
20915E4 -1.09582
20916E4 -4.53072
20917E4 -0.307029
20918E4 -2.26171
20919E4 2.12513
20920E4 -1.30031
20921E4 -1.97765
20922E4 -0.37979
20923E4 -0.424629
20924E4 -0.858573
20925E4 0.5213
20926E4 -0.60734
20927E4 -3.00259
20928E4 -1.63953
20929E4 -0.0282526
20930E4 0.619369
20931E4 -3.04282
20932E4 0.00550606
20933E4 -0.496406
20934E4 -1.09889
20935E4 -3.38681
20936E4 -0.926467
20937E4 0.645194
20938E4 0.527399
20939E4 -0.267494
20940E4 0.351649
20941E4 1.03067
20942E4 -0.609929
20943E4 1.34552
20944E4 -2.22321
20945E4 0.452582
20946E4 -2.37834
20947E4 -2.25864
20948E4 1.19624
20949E4 -2.40362
20950E4 -1.8735
20951E4 0.0169165
20952E4 -0.749249
20953E4 0.737347
20954E4 -2.99313
20955E4 0.515094
20956E4 -3.70594
20957E4 0.79534
20958E4 -0.458814
20959E4 -2.40326
20960E4 -4.37864
20961E4 -2.00782
20962E4 -2.85932
20963E4 -3.49623
20964E4 -0.261193
20965E4 -0.898713
20966E4 0.167785
20967E4 -2.54744
20968E4 -3.41076
20969E4 -1.40135
20970E4 0.724906
20971E4 -2.05464
20972E4 1.27494
20973E4 0.7921
20974E4 -1.3409
20975E4 -1.35189
20976E4 0.803886
20977E4 -4.64355
20978E4 -2.93641
20979E4 -4.6343
20980E4 2.90463
20981E4 0.0922412
20982E4 -1.67356
20983E4 -0.987322
20984E4 2.83496
20985E4 -0.262928
20986E4 -3.42269
20987E4 -0.446374
20988E4 -0.925466
20989E4 -4.26585
20990E4 1.67926
20991E4 0.0848851
20992E4 4.90098
20993E4 0.642163
20994E4 -2.75049
20995E4 -0.778295
20996E4 0.216831
20997E4 -1.7919
20998E4 0.823434
20999E4 -1.53739
21000E4 -1.06163
21001E4 -3.60575
21002E4 0.860644
21003E4 2.16002
21004E4 -1.33345
21005E4 2.5482
21006E4 -1.72029
21007E4 -1.67528
21008E4 -2.287
21009E4 1.46091
21010E4 -0.981196
21011E4 -2.62157
21012E4 -1.68951
21013E4 -3.824
21014E4 -0.170863
21015E4 -2.87267
21016E4 3.08183
21017E4 -1.98832
21018E4 -0.513479
21019E4 -1.59067
21020E4 1.25077
21021E4 0.283592
21022E4 -1.9206
21023E4 1.39767
21024E4 -4.7031
21025E4 -1.69833
21026E4 0.70278
21027E4 -2.63603
21028E4 1.31635
21029E4 0.492544
21030E4 0.586158
21031E4 0.248576
21032E4 -0.214963
21033E4 -0.43111
21034E4 0.27471
21035E4 0.530465
21036E4 -2.60599
21037E4 0.0731918
21038E4 -0.0774043
21039E4 -1.24179
21040E4 -2.52948
21041E4 -2.96893
21042E4 -1.3677
21043E4 0.338766
21044E4 -0.228824
21045E4 -0.583437
21046E4 1.51654
21047E4 -2.64975
21048E4 1.85233
21049E4 -4.70993
21050E4 -4.28005
21051E4 -3.4725
21052E4 -1.48035
21053E4 -0.345848
21054E4 -1.42728
21055E4 -2.43884
21056E4 -0.130727
21057E4 -3.09781
21058E4 -0.667484
21059E4 1.092
21060E4 2.37624
21061E4 -1.19341
21062E4 -2.54959
21063E4 -3.8867
21064E4 -2.28846
21065E4 0.155824
21066E4 1.29868
21067E4 2.71098
21068E4 0.769306
21069E4 -0.293261
21070E4 -1.37831
21071E4 -0.829654
21072E4 -1.96584
21073E4 1.03264
21074E4 -1.82422
21075E4 -1.43963
21076E4 3.3045
21077E4 0.464636
21078E4 -1.45645
21079E4 -2.02966
21080E4 -1.91253
21081E4 -0.899189
21082E4 0.929991
21083E4 0.35882
21084E4 -3.698
21085E4 0.351511
21086E4 0.83131
21087E4 1.73203
21088E4 -3.23032
21089E4 -2.73155
21090E4 1.34345
21091E4 0.122946
21092E4 0.820116
21093E4 -0.38145
21094E4 1.72648
21095E4 -1.34573
21096E4 0.376182
21097E4 0.682045
21098E4 0.439998
21099E4 -2.39088
21100E4 -2.70905
21101E4 0.229761
21102E4 -0.650083
21103E4 -0.375272
21104E4 -1.16189
21105E4 -1.45681
21106E4 -0.648978
21107E4 2.26925
21108E4 -4.24596
21109E4 -0.69604
21110E4 1.21876
21111E4 1.27984
21112E4 0.414785
21113E4 -2.24347
21114E4 -0.878273
21115E4 -2.97196
21116E4 1.79014
21117E4 -0.907998
21118E4 2.31072
21119E4 -3.55123
21120E4 2.64564
21121E4 -0.152159
21122E4 -0.429312
21123E4 -1.00916
21124E4 -3.37921
21125E4 3.20078
21126E4 -2.78047
21127E4 -2.97387
21128E4 -1.36447
21129E4 -1.98894
21130E4 0.254681
21131E4 -1.72745
21132E4 -0.700321
21133E4 -1.90933
21134E4 2.44568
21135E4 0.0318674
21136E4 -3.28087
21137E4 -4.06246
21138E4 -0.582181
21139E4 -2.13394
21140E4 -1.93422
21141E4 -0.553091
21142E4 -0.434392
21143E4 -2.20819
21144E4 1.55811
21145E4 2.44781
21146E4 -2.73046
21147E4 -1.23346
21148E4 -1.26719
21149E4 -0.0878082
21150E4 0.201753
21151E4 0.00158816
21152E4 -0.688078
21153E4 -4.20633
21154E4 -1.91036
21155E4 -2.55999
21156E4 0.543654
21157E4 -1.99468
21158E4 -2.55587
21159E4 -3.55299
21160E4 -1.40631
21161E4 -3.21847
21162E4 0.884716
21163E4 -3.14205
21164E4 3.18503
21165E4 -1.75747
21166E4 -1.88943
21167E4 -0.887377
21168E4 0.223172
21169E4 1.01771
21170E4 -2.74137
21171E4 -0.53733
21172E4 0.147011
21173E4 1.72894
21174E4 -1.69469
21175E4 0.591039
21176E4 -2.97835
21177E4 -1.57783
21178E4 1.73609
21179E4 -0.0935878
21180E4 -1.50836
21181E4 1.91169
21182E4 -4.42848
21183E4 -2.85271
21184E4 -1.84247
21185E4 2.3072
21186E4 0.761238
21187E4 -0.178802
21188E4 1.5254
21189E4 0.426038
21190E4 2.18832
21191E4 -0.354307
21192E4 -1.03954
21193E4 -1.10679
21194E4 0.344888
21195E4 2.45338
21196E4 0.0238272
21197E4 2.48606
21198E4 -0.509129
21199E4 -1.0663
21200E4 0.464045
21201E4 -0.96756
21202E4 -1.94637
21203E4 0.800191
21204E4 -2.30431
21205E4 -1.85621
21206E4 0.169363
21207E4 -1.70623
21208E4 -2.43128
21209E4 -3.48101
21210E4 0.899586
21211E4 -1.94669
21212E4 -0.339304
21213E4 -2.48026
21214E4 -5.3081
21215E4 1.60232
21216E4 1.04896
21217E4 1.46678
21218E4 -0.0403395
21219E4 -0.815627
21220E4 -2.38281
21221E4 -3.01168
21222E4 -3.05213
21223E4 -3.54141
21224E4 -0.258047
21225E4 -0.826975
21226E4 -1.13243
21227E4 3.21233
21228E4 -0.44778
21229E4 -0.0824684
21230E4 -1.86658
21231E4 -3.21479
21232E4 -2.43463
21233E4 1.31704
21234E4 -0.281796
21235E4 -0.351599
21236E4 0.385212
21237E4 -1.02019
21238E4 0.0761429
21239E4 0.290916
21240E4 -1.94996
21241E4 1.175
21242E4 -2.80956
21243E4 0.542224
21244E4 -1.3095
21245E4 2.57206
21246E4 1.42518
21247E4 -2.84991
21248E4 -1.75466
21249E4 0.510844
21250E4 -0.827626
21251E4 -0.267948
21252E4 1.45859
21253E4 0.492228
21254E4 0.149878
21255E4 -0.243843
21256E4 3.88488
21257E4 1.44574
21258E4 -4.65413
21259E4 1.05642
21260E4 -1.78451
21261E4 -2.62499
21262E4 -2.32107
21263E4 0.0746209
21264E4 -0.0472336
21265E4 1.08763
21266E4 -2.26895
21267E4 -4.22762
21268E4 -0.842492
21269E4 -0.943438
21270E4 -0.525867
21271E4 -0.713496
21272E4 3.3293
21273E4 -1.00305
21274E4 -2.64979
21275E4 -3.68578
21276E4 -1.7887
21277E4 0.264682
21278E4 -0.818826
21279E4 -0.610654
21280E4 0.565822
21281E4 0.994144
21282E4 -0.23221
21283E4 -2.02013
21284E4 -1.63756
21285E4 2.34221
21286E4 -1.22622
21287E4 0.180609
21288E4 -1.72916
21289E4 -1.24728
21290E4 -0.021967
21291E4 2.17459
21292E4 -1.44051
21293E4 -1.97608
21294E4 1.5005
21295E4 -0.260767
21296E4 -2.01686
21297E4 -0.163881
21298E4 -1.02426
21299E4 -1.61177
21300E4 -2.17737
21301E4 -1.77045
21302E4 -3.44505
21303E4 -0.364783
21304E4 -2.29259
21305E4 -4.21616
21306E4 -0.378856
21307E4 -1.67496
21308E4 -0.525827
21309E4 -1.93178
21310E4 -3.52023
21311E4 -0.780972
21312E4 -1.31629
